date,raceCource,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,jockey,trainer,awt,dhw,draw,lbw,runPos,finishTime,odds,horseCode,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,騎師_x,1ST_x,1DH_x,2ND_x,2DH_x,3RD_x,3DH_x,4TH_x,4DH_x,5TH_x,5DH_x,STARTS_x,STAKES_x,Win%_x,騎師_y,Jockey2,Trainer,練馬師_x,1ST_y,1DH_y,2ND_y,2DH_y,3RD_y,3DH_y,4TH_y,4DH_y,5TH_y,5DH_y,STARTS_y,STAKES_y,Win%_y,練馬師_y,Trainer2,DamRank,SireRank
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,1,13.0,REGENCY DARLING,M Chadwick,K L Man,117,1272,4,-,2 1 1,1:10.98,10,T138,帝豪寶貝 ,T138,REGENCY DARLING,----,Guillotine,Alleyrun,PPG,NZ,7.0,2011-10-30 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,1.0,4.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,2,3.0,BURST AWAY,D Whyte,D E Ferraris,132,1067,1,HD,4 2 2,1:11.01,5.5,A001,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,nan,nan
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,3,1.0,ALL YOU NEED,Z Purton,R Gibson,133,1181,7,1-3/4,6 4 3,1:11.26,6.5,A006,快利 ,A006,ALL YOU NEED,Major Rich,Danerich,Metung Belle,PPG,AUS,5.0,2013-09-10 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Gibson R.,高伯新,28,1,24,--,35,--,23,--,29,--,332,30533370.0,8.40,高伯新,R Gibson,3.0,3.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,4,9.0,TOUCH OF LUCK,B Prebble,W Y So,125,1159,3,2,10 6 4,1:11.28,12,B376,好運 ,B376,TOUCH OF LUCK,----,Hard Spun,Seamstress,ISG,AUS,4.0,2014-08-24 00:00:00,Prebble B.,柏寶,20,--,25,--,32,--,23,--,29,--,347,37135000.0,5.8,柏寶,B Prebble,So W.Y.,蘇偉賢,27,--,48,--,31,--,31,--,40,1,468,37629690.0,5.80,蘇偉賢,W Y So,4.0,5.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,5,8.0,ALL MY GAIN,K C Leung,T P Yung,128,1084,8,3-3/4,11 9 5,1:11.56,54,T018,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,nan,nan
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,6,7.0,MY WINNER,T Berry,P F Yiu,129,1116,14,4,12 11 6,1:11.61,15,B197,帶榮來 ,B197,MY WINNER,----,Denman,Kiss And Cuddle,PPG,AUS,4.0,2014-09-25 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,6.0,5.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,7,4.0,COMPLACENCY,C Y Ho,A S Cruz,128,1094,12,6,8 10 7,1:11.93,15,B116,龍串鳳 ,B116,COMPLACENCY,Complacency,Charge Forward,Jemison,PPG,AUS,4.0,2014-09-14 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,7.0,4.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,8,11.0,LIVERBIRD STAR,H N Wong,P O'Sullivan,115,1149,5,7,3 7 8,1:12.10,51,A405,利之喜 ,A405,LIVERBIRD STAR,----,Magnus,The Girlfriend,PPG,AUS,4.0,2014-06-10 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,8.0,8.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,9,5.0,LIGHTNING STEED,J Moreira,M J Freedman,130,1093,6,8-3/4,1 3 9,1:12.37,4.2,B274,飛雲騅 ,B274,LIGHTNING STEED,Golden Deal,California Dane,Deal Or No Deal,PPG,AUS,4.0,2014-11-10 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,9.0,9.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,10,2.0,BEAUT BEAUT,N Callan,L Ho,132,1171,2,9-1/2,7 5 10,1:12.48,10,A315,驫驫 ,A315,BEAUT BEAUT,----,Darci Brahma,Luscious Legs,ISG,NZ,5.0,2013-07-08 00:00:00,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,10.0,7.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,11,6.0,FLYING LOVER,M F Poon,Y S Tsui,124,1065,10,10,9 12 11,1:12.59,9.2,B058,愛飛一號 ,B058,FLYING LOVER,Thorin,Sepoy,Alberton Park,PP,AUS,5.0,2013-10-17 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,11.0,11.0
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,12,12.0,MASTER VIKING,K Teetan,A T Millard,117,1185,11,11-3/4,5 8 12,1:12.84,13,S385,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Millard A.T.,苗禮德,34,--,24,--,30,--,29,--,23,--,291,47944320.0,11.70,苗禮德,A T Millard,nan,nan
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,13,10.0,FRIENDO,W M Lai,C W Chang,122,1065,9,14-1/2,14 14 13,1:13.31,266,A264,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Lai W.M.,賴維銘,5,--,10,--,17,--,16,3,21,--,309,9378525.0,1.6,賴維銘,W M Lai,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,nan,nan
2018-07-15 00:00:00,ST,4,YIELDING,VICTORY MARVEL HANDICAP,TURF - "A" Course,880000,Class 4,1200M,14,14.0,RAY'S CALL,K C Ng,K W Lui,112,999,13,16-3/4,13 13 14,1:13.65,71,A269,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Ng K.C.,吳嘉晉,2,--,5,--,8,--,12,--,10,--,275,4990400.0,0.7,吳嘉晉,K C Ng,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,nan,nan
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,1,9.0,ELUSIVE STATE,S Clipperton,D Cruz,124,1052,3,-,9 6 3 1,1:24.22,12,A036,烽煙四喜 ,A036,ELUSIVE STATE,Elusive State,All American,Jarada,PP,AUS,5.0,2013-08-22 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,6.0,6.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,2,13.0,INVESTOR BOOM,M Chadwick,P F Yiu,119,1171,8,1,8 9 7 2,1:24.39,87,A424,投資旺 ,A424,INVESTOR BOOM,----,Foxwedge,Thebe,PPG,AUS,4.0,2014-10-24 00:00:00,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,2.0,3.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,3,2.0,BEAUTY DAY,M F Poon,A S Cruz,126,1110,10,1-1/4,7 1 1 3,1:24.43,7.8,B076,美麗日子 ,B076,BEAUTY DAY,Beauty Day,Footstepsinthesand,Lucy Diamonds,PPG,IRE,5.0,2014-04-04 00:00:00,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,3.0,3.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,4,3.0,HAVE FUN TOGETHER,J Moreira,F C Lor,131,1077,4,1-3/4,14 13 13 4,1:24.51,2.3,B084,同歡樂 ,B084,HAVE FUN TOGETHER,----,Thewayyouare,Black Beauty,PPG,NZ,4.0,2014-10-11 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Lor F.C.,羅富全,65,--,47,--,49,--,39,--,34,--,432,62296860.0,15.00,羅富全,F C Lor,4.0,5.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,5,12.0,GOLDEN FOUR,U Rispoli,C W Chang,122,1008,14,2-1/2,11 12 12 5,1:24.61,8.3,B225,金碧科 ,B225,GOLDEN FOUR,Denman Hill,Denman,Gingerbread,PPG,AUS,4.0,2014-08-27 00:00:00,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,6.0,5.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,6,1.0,SWEETIE BARLEY,Z Purton,C Fownes,133,1060,11,6-1/2,10 10 9 6,1:25.27,29,A231,麥芽糖 ,A231,SWEETIE BARLEY,Kruger Park,Requinto,Definite Opinion,PP,IRE,5.0,2014-03-24 00:00:00,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Fownes C.,方嘉柏,39,--,41,--,40,1,47,1,49,1,522,47634720.0,7.50,方嘉柏,C Fownes,5.0,6.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,7,6.0,FRESH POWER,C Y Ho,Y S Tsui,123,1013,13,6-3/4,3 4 5 7,1:25.30,12,B067,清新動力 ,B067,FRESH POWER,Air Fresh,Makfi,Bannisters,PPG,NZ,5.0,2013-10-14 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,7.0,6.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,8,8.0,LONDON HALL,K C Leung,D J Hall,125,1094,1,8-1/4,12 11 11 8,1:25.53,10,B026,福多寶 ,B026,LONDON HALL,----,He's Remarkable,La Memoire,PPG,NZ,4.0,2014-04-10 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,8.0,8.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,9,4.0,THE CREATETH,D Whyte,M J Freedman,131,1104,5,8-3/4,4 7 10 9,1:25.62,13,A336,猴王駒 ,A336,THE CREATETH,Henry The Createth,Henrythenavigator,Creative Plan,PP,AUS,5.0,2013-09-20 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Freedman M.J.,麥菲文,14,--,24,1,19,1,12,1,27,--,261,18641800.0,5.40,麥菲文,M J Freedman,9.0,9.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,10,14.0,RAICHU,C Schofield,D E Ferraris,117,1020,12,15-1/4,2 3 4 10,1:26.65,70,V414,雷超 ,V414,RAICHU,Raichu,Lope de Vega,Joy In Winning,PP,AUS,6.0,2012-10-25 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,10.0,8.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,11,11.0,RUN MOOCHI,A Sanna,K L Man,123,1108,6,16-1/2,6 5 6 11,1:26.88,72,B277,樂無極 ,B277,RUN MOOCHI,Charlie Spirit,Myboycharlie,Blue Fairy Wren,PPG,AUS,4.0,2014-07-10 00:00:00,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,11.0,6.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,12,5.0,DEJA VU,H N Wong,A Lee,124,1220,9,19-3/4,5 8 8 12,1:27.39,37,T376,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,nan,nan
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,13,10.0,SPLIT OF A SECOND,N Callan,L Ho,124,1080,7,28-3/4,1 2 2 13,1:28.83,11,B027,銀亮之星 ,B027,SPLIT OF A SECOND,----,Helmet,Umoya,PPG,AUS,5.0,2013-02-10 00:00:00,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,13.0,6.0
2018-07-15 00:00:00,ST,5,YIELDING,BIG PROFIT HANDICAP,TURF - "A" Course,880000,Class 4,1400M,14,7.0,IMPECCABLE ONE,T Berry,P O'Sullivan,125,1178,2,ML,13 14 14 14,1:51.78,98,B138,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,1,6.0,VIVA COUNCIL,D Whyte,L Ho,127,1116,5,-,2 1 1 1,1:24.18,14,A190,怪獸都市 ,A190,VIVA COUNCIL,----,O'Reilly,Holiday In Goa,PPG,NZ,5.0,2013-10-26 00:00:00,Whyte D.,韋達,28,--,37,--,35,--,35,--,41,1,400,38252500.0,7.0,韋達,D Whyte,Ho L.,何良,32,--,36,--,36,--,33,1,41,--,467,38093795.0,6.90,何良,L Ho,1.0,4.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,2,9.0,RED HORSE,Z Purton,C H Yip,124,1195,1,HD,7 4 2 2,1:24.21,4.8,V334,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Purton Z.,潘頓,136,--,107,1,64,1,60,1,47,--,635,181824240.0,21.4,潘頓,Z Purton,Yip C.H.,葉楚航,40,--,40,--,43,--,41,1,42,--,535,41333450.0,7.50,葉楚航,C H Yip,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,3,2.0,ENJOY LIFE,K Teetan,A Lee,132,1102,4,1/2,11 9 5 3,1:24.25,3.7,A125,及時行樂 ,A125,ENJOY LIFE,----,Falkirk,Sorbello,PPG,NZ,5.0,2013-11-30 00:00:00,Teetan K.,田泰安,52,1,54,1,70,--,60,--,57,--,588,70099585.0,8.8,田泰安,K Teetan,Lee A.,李易達,15,--,23,--,22,--,36,--,25,1,371,16545500.0,4.00,李易達,A Lee,2.0,2.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,4,3.0,PAKISTAN BABY,A Sanna,A S Cruz,132,1018,7,1-3/4,10 10 8 4,1:24.44,42,S442,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Sanna A.,沈拿,17,--,16,--,24,--,36,--,23,1,344,26315150.0,4.9,沈拿,A Sanna,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,5,11.0,FULL OF CHANCES,U Rispoli,T P Yung,123,1059,11,1-3/4,14 14 12 5,1:24.47,83,A284,鴻圖機會 ,A284,FULL OF CHANCES,----,Thewayyouare,Suzie Temple,PPG,NZ,5.0,2013-09-23 00:00:00,Rispoli U.,李寶利,31,--,33,--,34,--,40,1,36,--,465,39452275.0,6.7,李寶利,U Rispoli,Yung T.P.,容天鵬,30,--,24,--,17,--,23,--,20,--,351,31432560.0,8.50,容天鵬,T P Yung,5.0,5.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,6,4.0,SUNSHINE HOLIDAY,N Callan,P F Yiu,128,1089,6,2-3/4,8 6 6 6,1:24.62,7.7,B198,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Yiu P.F.,姚本輝,35,--,27,--,46,--,36,--,28,1,414,42458950.0,8.50,姚本輝,P F Yiu,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,7,5.0,PICKEN,J Moreira,J Size,127,1177,12,3,3 3 3 7,1:24.64,6,B311,智力寶 ,B311,PICKEN,Picken,Duporth,Baby Boom,PPG,AUS,4.0,2014-09-30 00:00:00,Moreira J.,莫雷拉,134,--,98,1,76,--,74,1,50,--,660,162786520.0,20.3,莫雷拉,J Moreira,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,7.0,9.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,8,12.0,PRESIDENTPARAMOUNT,M Chadwick,C W Chang,122,1163,9,3-1/4,9 11 9 8,1:24.68,10,S420,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Chadwick M.,蔡明紹,19,--,32,--,20,--,35,--,36,--,386,28801650.0,4.9,蔡明紹,M Chadwick,Chang C.W.,鄭俊偉,16,--,16,--,33,--,21,1,24,--,356,16814650.0,4.50,鄭俊偉,C W Chang,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,9,8.0,BINGO HERO,K C Leung,Y S Tsui,125,1271,10,7,13 12 14 9,1:25.29,61,A389,藍天兵馬 ,A389,BINGO HERO,State Witness,Star Witness,Our Contessina,PPG,AUS,5.0,2013-08-31 00:00:00,Leung K.C.,梁家俊,37,--,38,--,44,--,41,1,49,--,553,60011150.0,6.7,梁家俊,K C Leung,Tsui Y.S.,徐雨石,40,1,46,--,40,--,40,1,43,1,523,44427620.0,7.60,徐雨石,Y S Tsui,9.0,6.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,10,13.0,SHINING ON,C Y Ho,K W Lui,119,1011,3,8,6 8 10 10,1:25.44,10,A359,陽明亮亮 ,A359,SHINING ON,----,O'Reilly,Savabeel Star,PPG,NZ,5.0,2013-05-10 00:00:00,Ho C.Y.,何澤堯,24,--,22,--,32,--,30,2,31,1,458,27797650.0,5.2,何澤堯,C Y Ho,Lui K.W.,呂健威,46,--,33,--,37,--,26,2,26,--,382,46833915.0,12.00,呂健威,K W Lui,10.0,4.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,11,14.0,APPLAUSE,C Schofield,D Cruz,119,1095,2,10-1/2,5 5 7 11,1:25.87,43,A023,喝采 ,A023,APPLAUSE,Count de Vega,Lope de Vega,Isola Di Capri,PP,AUS,6.0,2012-09-22 00:00:00,Schofield C.,史卓豐,38,--,27,--,33,--,44,--,31,--,410,55103300.0,9.3,史卓豐,C Schofield,Cruz D.,告達理,13,--,9,--,10,--,20,--,27,1,212,11727250.0,6.10,告達理,D Cruz,8.0,8.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,12,7.0,AVELLINO,T Berry,P O'Sullivan,125,1112,8,11-1/4,12 13 13 12,1:25.96,52,T388,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,O'Sullivan P.,蘇保羅,40,--,42,1,39,1,38,--,36,--,452,43964855.0,8.80,蘇保羅,P O'Sullivan,nan,nan
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,13,10.0,CARE FREE PRINCE,H N Wong,K L Man,120,1159,14,12-1/4,4 7 11 13,1:26.13,19,V069,瀟灑王子 ,V069,CARE FREE PRINCE,Care Free Boy,Street Sense,Angora,PPG,AUS,6.0,2012-08-21 00:00:00,Wong H.N.,黃皓楠,24,1,23,--,18,--,23,1,27,1,367,26146425.0,6.5,黃皓楠,H N Wong,Man K.L.,文家良,22,--,25,--,30,--,30,2,47,--,439,27281275.0,5.00,文家良,K L Man,13.0,13.0
2018-07-15 00:00:00,ST,6,YIELDING,ALL YOU WISH HANDICAP,TURF - "A" Course,880000,Class 4,1400M,14,1.0,HARD BALL GET,M F Poon,D J Hall,128,1040,13,22,1 2 4 14,1:27.71,28,P373,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Hall D.J.,賀賢,20,--,38,--,30,1,30,--,27,--,386,29685140.0,5.20,賀賢,D J Hall,nan,nan
2018-07-15 00:00:00,ST,7,YIELDING,CONTENTMENT HANDICAP,TURF - "A" Course,1310000,Class 3,1600M,1,10.0,CIRCUIT NUMBER TWO,T Berry,A S Cruz,124,1028,4,-,2 3 2 1,1:35.96,9.7,B387,電路二號 ,B387,CIRCUIT NUMBER TWO,Keen,Teofilo,Fain,PP,AUS,4.0,2014-09-27 00:00:00,Berry T.,貝湯美,20,--,26,--,38,1,33,--,39,--,418,45697300.0,4.8,貝湯美,T Berry,Cruz A.S.,告東尼,53,--,54,--,50,--,73,1,52,--,583,139304960.0,9.10,告東尼,A S Cruz,1.0,2.0
2018-07-15 00:00:00,ST,7,YIELDING,CONTENTMENT HANDICAP,TURF - "A" Course,1310000,Class 3,1600M,2,2.0,GO BEAUTY GO,M F Poon,J Moore,127,1141,7,3,1 1 1 2,1:36.45,10,V316,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Poon M.F.,潘明輝,35,--,37,--,50,--,42,--,47,--,454,43238600.0,7.7,潘明輝,M F Poon,Moore J.,約翰摩亞,33,--,39,--,35,--,44,--,47,--,498,96764400.0,6.60,約翰摩亞,J Moore,nan,nan
2018-07-15 00:00:00,ST,7,YIELDING,CONTENTMENT HANDICAP,TURF - "A" Course,1310000,Class 3,1600M,3,4.0,MARZOUQ,S Clipperton,J Size,132,993,12,3-1/2,11 12 8 3,1:36.51,13,B094,馬索爾 ,B094,MARZOUQ,Marzouq,Spring At Last,Smart 'n Special,PP,USA,5.0,2014-02-14 00:00:00,Clipperton S.,祈普敦,18,--,27,--,26,1,21,--,22,--,341,35485300.0,5.3,祈普敦,S Clipperton,Size J.,蔡約翰,87,--,66,2,50,--,54,--,35,1,508,176441240.0,17.10,蔡約翰,J Size,3.0,3.0
2018-07-15 00:00:00,ST,7,YIELDING,CONTENTMENT HANDICAP,TURF - "A" Course,1310000,Class 3,1600M,4,9.0,SLEEP EDUCATION,N Callan,D E Ferraris,127,979,1,4-1/2,6 6 5 4,1:36.68,12,A362,睡眠大學 ,A362,SLEEP EDUCATION,Vilakazi,Visionaire,Sweet Virginia,PP,SAF,6.0,2012-08-20 00:00:00,Callan N.,郭能,25,--,33,--,39,--,34,--,47,2,423,36670300.0,5.9,郭能,N Callan,Ferraris D.E.,霍利時,27,--,40,--,41,--,47,1,46,1,488,33464060.0,5.50,霍利時,D E Ferraris,4.0,4.0
