date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20190414.0,9.0,5.0,8.9,4.0,5.0,1/2/2/6/4/6,nan,HONEST WAY,B200,U Rispoli,nan,3.0,D E Ferraris,74,0,1197.0,-1,1.08.83,4.0,-,2116000.0,1,CP,Mr & Mrs Robert Lau Siu Kit,Per Incanto,Our Foil,PPG,127.0,TURF - C Course,1200M,3,1,2,2,6,4,6,CP,None,None,None,nan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,2.0,1.8383748517200476,0.2966101694915254,0.2564102564102564,6.597271648873073
20190414.0,9.0,9.0,12.0,3.0,9.0,9/5/3/4/11/9,nan,MIGHTY MAVERICK,V150,K H Chan,nan,11.0,C Fownes,65,-1,1147.0,-12,1.08.64,7.0,-,1124700.0,1,PC/TT,Peter Cheung Shu Wing,Snitzel,Thunder Belle,PP,108.0,TURF - C Course,1200M,3,9,5,3,4,11,9,PC,TT,None,None,nan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,8.0,0.0,0.24822064056939228,0.2857142857142857,1.0
20190414.0,9.0,3.0,8.6,2.0,3.0,3/2/2/1/5/9,nan,RACING FIGHTER,B285,Z Purton,nan,2.0,C H Yip,77,-3,1151.0,-4,1.09.40,4.0,-,2691000.0,1,B,CAAF Syndicate,Mastercraftsman,Comme Tu Veux,PP,130.0,TURF - C Course,1200M,3,3,2,2,1,5,9,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,10.0,1.8383748517200476,0.43781094527363185,0.20476190476190476,6.597271648873073
20190414.0,9.0,12.0,5.3,1.0,12.0,1/2,nan,MR CROISSANT,C234,R Bayliss,1,1.0,W Y So,61,-7,1083.0,-1,1.09.74,3.0,-,1672100.0,2,nan,Li Sai Hung Li Yau Hing Darren Li Sai Wa & Jimmy Li Sai Hang,Darci Brahma,Surreptitiously,PPG,114.0,TURF - C Course,1200M,3,1,2,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,17.0,1.8383748517200476,0.24822064056939228,0.32038834951456313,6.597271648873073
20190414.0,8.0,1.0,15.0,12.0,1.0,12/2/3/1/8/6,nan,GAMECHANGERS,A162,J Moreira,nan,10.0,J Size,80,0,970.0,-5,1.09.60,6.0,-,1552500.0,2,TT,Yau Tak King Syndicate,Canford Cliffs,Awjila,PP,133.0,TURF - C Course,1200M,3,12,2,3,1,8,6,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,2.0,2.0,0.4896265560165975,0.3772455089820359,3.0
20190414.0,8.0,12.0,61.0,11.0,12.0,5/11/12/12/14,nan,CASIMIRO,C149,H N Wong,1,1.0,C H Yip,61,+5,1082.0,+3,1.10.10,5.0,-,48300.0,2,H,R&S Racing Syndicate,Casamento,Glyndebourne,PP,111.0,TURF - C Course,1200M,3,5,11,12,12,14,6.440471353108529,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.14754098360655737,0.20476190476190476,6.597271648873073
20190414.0,8.0,9.0,69.0,10.0,9.0,10/14/10/11/11/7,nan,SPIRIT,B235,C Wong,nan,9.0,A T Millard,67,+3,980.0,-19,1.10.14,4.0,-,0.0,* 1,nan,Tony Yue Kwok Leung,Soldier Of Fortune,Dica,PP,115.0,TURF - C Course,1200M,3,10,14,10,11,11,7,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.24822064056939228,0.17757009345794392,6.597271648873073
20190414.0,8.0,7.0,149.0,9.0,7.0,12,nan,MIGHTY POWER,C094,M L Yeung,nan,4.0,T P Yung,71,+4,1046.0,-18,nan,4.0,-,0.0,3,nan,Happy Uncles Syndicate,Power,Silvara,PP,122.0,TURF - C Course,1200M,3,12,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.17037037037037037,0.22395833333333334,6.597271648873073
20190414.0,8.0,11.0,136.0,8.0,11.0,9/10/8/8/14,nan,SUN SUN FA FA,B467,K C Ng,nan,8.0,A S Cruz,62,-2,1098.0,-8,1.10.26,3.0,-,0.0,4,B/TT,Cecil Chao Sze Tsung,Battle Paint,Gemima,PP,112.0,TURF - C Course,1200M,3,9,10,8,8,14,6.440471353108529,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,0.0,1.8383748517200476,0.056179775280898875,0.2222222222222222,6.597271648873073
20190414.0,8.0,4.0,5.4,7.0,4.0,11/1/3/1/2/5,nan,HARD PROMISE,A373,Z Purton,nan,11.0,T P Yung,75,0,1104.0,-5,1.09.41,5.0,-,1704300.0,1,nan,Ying Kee Club Syndicate,Hard Spun,Perfect Promise,PP,128.0,TURF - C Course,1200M,3,11,1,3,1,2,5,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.3333333333333333,6.0,1.0,0.43781094527363185,0.22395833333333334,2.0
20190414.0,8.0,8.0,45.0,6.0,8.0,7/13/3/13/5/9,nan,HAIR TRIGGER,A215,K C Leung,nan,12.0,J Moore,68,-2,1129.0,+10,1.09.24,5.0,-,207000.0,1,B/TT,10/11 John Moore Trainer Syndicate,Smart Missile,Touch Of Greatness,PP,121.0,TURF - C Course,1200M,3,7,13,3,13,5,9,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,0.0,0.23497267759562843,0.25196850393700787,1.0
20190414.0,8.0,2.0,9.0,5.0,2.0,6/2/7/12/12,nan,CALIFORNIA TURBO,C077,U Rispoli,nan,5.0,A S Cruz,77,+3,1124.0,-8,1.09.73,4.0,-,351900.0,2,B/TT,Howard Liang Yum Shing,Fastnet Rock,Celebria,PP,130.0,TURF - C Course,1200M,3,6,2,7,12,12,6.440471353108529,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,23.0,1.8383748517200476,0.2966101694915254,0.2222222222222222,6.597271648873073
20190414.0,8.0,6.0,4.3,4.0,6.0,3/7/2/6/5/3,nan,ALCARI,A354,M Harley,nan,2.0,P F Yiu,71,+1,1181.0,-7,1.09.00,4.0,-,834900.0,+ 1,B,Tam Kwok Cheung,All Too Hard,Cariad,PPG,124.0,TURF - C Course,1200M,3,3,7,2,6,5,3,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.24822064056939228,0.32857142857142857,6.597271648873073
20190414.0,8.0,10.0,3.8,3.0,10.0,1/4/7/3/5/7,nan,CHARIZARD,B463,K Teetan,nan,7.0,D E Ferraris,63,0,1033.0,+17,1.09.67,4.0,-,1759500.0,2,TT,Michelle Chan Kam Ha,Onemorenomore,Whatsaname,PPG,116.0,TURF - C Course,1200M,3,1,4,7,3,5,7,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,2.0,1.8383748517200476,0.24761904761904763,0.2564102564102564,6.597271648873073
20190414.0,8.0,5.0,6.8,2.0,5.0,1/12/2/13/10/1,nan,TEAM SPIRIT,B230,C Schofield,nan,6.0,W Y So,73,-2,1196.0,+13,1.09.21,4.0,-,2180400.0,1,B,Pang Wai Hak Pang Ka Yeung & Andy Pang Ka Wai,Strategic,Forget Ima Lady,PPG,126.0,TURF - C Course,1200M,3,1,12,2,13,10,1,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,3.0,1.8383748517200476,0.19148936170212766,0.32038834951456313,6.597271648873073
20190414.0,8.0,3.0,6.7,1.0,3.0,1/2/6/4/5/12,nan,LUCKY HERO,B057,C Y Ho,nan,3.0,C S Shum,76,+5,1159.0,+3,1.09.25,5.0,-,2007900.0,1,B/TT,Chan Chau Fai,Northern Meteor,Shared Reflections,PP,127.0,TURF - C Course,1200M,3,1,2,6,4,5,12,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,7.0,1.8383748517200476,0.12650602409638553,0.28160919540229884,6.597271648873073
20190414.0,6.0,12.0,141.0,12.0,12.0,12/4/6/10/1/3,nan,GAINFULJET,V283,K C Ng,nan,6.0,T P Yung,41,+5,1210.0,-3,1.09.83,5.0,-,0.0,* 1,B/H/TT,Joyful Syndicate,Choisir,Absolute Dream,PPG,111.0,TURF - C Course,1200M,4,12,4,6,10,1,3,B,H,TT,None,nan,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2,13.0,1.0,0.056179775280898875,0.22395833333333334,2.0
20190414.0,6.0,9.0,22.0,11.0,9.0,8/7/2/7/6/5,nan,LIGHTNING TREASURE,B259,M L Yeung,nan,8.0,P F Yiu,50,0,1203.0,+12,1.09.50,4.0,-,202400.0,* 1,V1,Chan Tung & Kwan Wah,Swiss Ace,Authentic Desire,PPG,121.0,TURF - C Course,1200M,4,8,7,2,7,6,5,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,11.0,1.8383748517200476,0.17037037037037037,0.32857142857142857,6.597271648873073
20190414.0,6.0,11.0,36.0,10.0,11.0,4/11/6/9/12/3,nan,MONEYMORE,B182,H N Wong,nan,9.0,W Y So,47,+2,1034.0,-13,1.09.85,4.0,-,161000.0,1,nan,Milk Tea Syndicate,Reward For Effort,Just Stunning,PP,117.0,TURF - C Course,1200M,4,4,11,6,9,12,3,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,4.0,1.8383748517200476,0.14754098360655737,0.32038834951456313,6.597271648873073
20190414.0,6.0,2.0,4.4,9.0,2.0,2/11/5/1/6/2,nan,BINGO,A301,K H Chan,nan,12.0,J Moore,57,+2,1186.0,+2,1.09.49,4.0,-,1104000.0,+ 1,B/TT,Brian Sun Sam Chau Chiu Yin Peter Sun Kwok Wah & Wilson Lee Kwong Ching,Hinchinbrook,Startling Pleasure,PPG,120.0,TURF - C Course,1200M,4,2,11,5,1,6,2,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,9.0,0.0,0.24822064056939228,0.25196850393700787,1.0
20190414.0,6.0,3.0,42.0,8.0,3.0,13/2/12,nan,TRUST ME,C134,K C Leung,nan,2.0,C H Yip,53,+1,1045.0,-15,1.11.19,3.0,-,202400.0,+ 1,H,Take It Easy Syndicate,Guillotine,Cassie May,PPG,126.0,TURF - C Course,1200M,4,13,2,12,6.5360559234730395,6.447611710323523,6.440471353108529,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.23497267759562843,0.20476190476190476,6.597271648873073
20190414.0,6.0,6.0,3.0,7.0,6.0,-,nan,VICTORIAM,C186,U Rispoli,nan,3.0,K W Lui,52,0,1118.0,0,nan,3.0,-,0.0,+ 1,SR1,Victoriam Syndicate,I Am Invincible,Quality Impulse,PPG,125.0,TURF - C Course,1200M,4,6.7237132933375205,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,16.0,1.8383748517200476,0.2966101694915254,0.3150684931506849,6.597271648873073
20190414.0,6.0,10.0,17.0,6.0,10.0,5/10/6/3/4/4,nan,FAMILY LEADER,C089,H T Mo,nan,7.0,C Fownes,47,+4,1144.0,+4,1.10.29,4.0,-,354200.0,1,H,Tony Stradmoor Billy Li Sze Kuen Norman Stradmoor & Russell Stradmoor,Makfi,Egeria,PPG,117.0,TURF - C Course,1200M,4,5,10,6,3,4,4,H,None,None,None,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.2689075630252101,0.2857142857142857,6.597271648873073
20190414.0,6.0,4.0,5.0,5.0,4.0,3/9/2/1/8/11,nan,BRAVE BABY,C066,K Teetan,nan,1.0,A S Cruz,52,0,1056.0,-5,1.09.85,4.0,-,864800.0,1,B/TT,Mr & Mrs Matthew Lam Kin Hong,Stratum,Rosmarino,PPG,125.0,TURF - C Course,1200M,4,3,9,2,1,8,11,B,TT,None,None,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,4.0,1.8383748517200476,0.24761904761904763,0.2222222222222222,6.597271648873073
20190414.0,6.0,1.0,26.0,4.0,1.0,8/10/7/13/10/4,nan,GREAT TREASURE,T380,C Schofield,nan,11.0,Y S Tsui,60,+2,1034.0,+2,1.10.48,7.0,-,1400700.0,1,B,Ken Leung Woon Kin,Husson,Russian Belle,PP,133.0,TURF - C Course,1200M,4,8,10,7,13,10,4,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,6.0,1.8383748517200476,0.19148936170212766,0.21568627450980393,6.597271648873073
20190414.0,6.0,7.0,9.2,3.0,7.0,3/2/6/5,nan,YICHUN BLITZ,C026,M Chadwick,nan,10.0,R Gibson,52,0,1169.0,-3,1.09.89,4.0,-,648600.0,+ 1,B/XB1,Amazing Blitz Syndicate,Charge Forward,Midnight Reigns,PPG,125.0,TURF - C Course,1200M,4,3,2,6,5,6.447611710323523,6.440471353108529,B,nan,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,2.0,1.8383748517200476,0.20388349514563106,0.2719298245614035,6.597271648873073
20190414.0,6.0,8.0,18.0,2.0,8.0,6/8,nan,EIGHT TRIGRAMS,C102,C Y Ho,nan,4.0,D J Hall,50,-1,1093.0,-10,1.10.35,3.0,-,202400.0,+ 1,H-/XB,Lai Yiu Keung,Magnus,Demandehere,PPG,121.0,TURF - C Course,1200M,4,6,8,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,XB,None,None,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,12.0,1.8383748517200476,0.12650602409638553,0.24615384615384617,6.597271648873073
20190414.0,6.0,5.0,9.7,1.0,5.0,10,nan,FLYING VICTORY,C277,Z Purton,nan,5.0,F C Lor,52,0,1125.0,-19,1.11.21,3.0,-,524400.0,+ 1,H1/TT1,George Lee Hing Fai Wong Che Leung Alan Lee Tat Luen & Wong Chi Kin,Guillotine,Aga Panther,PPG,125.0,TURF - C Course,1200M,4,10,6.675307411100053,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,nan,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.24822064056939647,1.0,1.8383748517200476,0.43781094527363185,0.3902439024390244,6.597271648873073
20190414.0,2.0,2.0,13.0,12.0,2.0,11/3/3/12/8/12,nan,DISTRICT EXPRESS,B136,K Teetan,nan,8.0,P F Yiu,36,+2,1161.0,+1,1.10.27,4.0,-,190900.0,+ 1,H-/B1/TT,Bunny Chan Chung Bun,O'Reilly,Flutter,PPG,131.0,TURF - C Course,1200M,5,11,3,3,12,8,12,nan,nan,TT,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,15.0,1.0,0.24761904761904763,0.32857142857142857,6.597271648873073
20190414.0,2.0,12.0,149.0,11.0,12.0,10/9/10/10/14/11,nan,LUCKY COIN,B041,T H So,2,3.0,K L Man,15,-5,998.0,-14,1.10.53,4.0,-,0.0,2,B,Lee Ping Kei,Showcasing,Elusive Rosie,PPG,111.0,TURF - C Course,1200M,5,10,9,10,10,14,11,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,14.0,0.0,0.0759493670886076,0.18556701030927836,2.0
20190414.0,2.0,1.0,14.0,10.0,1.0,11/13/12/12/12/5,nan,LEISURED FEET,A277,K H Chan,nan,12.0,W Y So,38,+9,1223.0,+41,1.10.11,5.0,-,24150.0,+ 1,B-/TT,Good Sharing Syndicate,Savabeel,Quatro,PPG,123.0,TURF - C Course,1200M,5,11,13,12,12,12,5,nan,TT,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,7.0,2.0,0.24822064056939228,0.32038834951456313,9.0
20190414.0,2.0,7.0,21.0,9.0,7.0,10/5/8/6/7/6,nan,NASHASHUK,V143,J Moreira,nan,6.0,J Size,28,+5,1073.0,+3,1.10.69,6.0,-,103500.0,+ 1,B-/P1/TT,Cris Ng Ka Shuen & Gregory James Holmes,Northern Meteor,Kiss 'N Chase,PPG,123.0,TURF - C Course,1200M,5,10,5,8,6,7,6,nan,nan,TT,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,7.0,1.0,0.4896265560165975,0.3772455089820359,4.0
20190414.0,2.0,4.0,8.1,8.0,4.0,2/6/11/1/11/7,nan,OTOUTO,V074,N Callan,nan,5.0,A T Millard,33,0,1075.0,-2,1.09.84,6.0,-,624450.0,+ 1,B,The Smartest Syndicate,Haradasun,Libor Lady,PP,128.0,TURF - C Course,1200M,5,2,6,11,1,11,7,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.18181818181818182,2.0,2.0,0.23076923076923078,0.17757009345794392,5.0
20190414.0,2.0,5.0,38.0,7.0,5.0,5/3/4/3/6/8,nan,RAICHU,V414,U Rispoli,nan,10.0,D E Ferraris,32,+2,1019.0,+1,1.11.07,6.0,-,740600.0,1,TT,Liu Shun Hong,Lope de Vega,Joy In Winning,PP,127.0,TURF - C Course,1200M,5,5,3,4,3,6,8,TT,None,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,6.0,0.0,0.2966101694915254,0.2564102564102564,2.0
20190414.0,2.0,6.0,12.0,6.0,6.0,6/1/3/8/7/7,nan,RICHCITY FORTUNE,V088,C Wong,nan,7.0,K H Ting,30,0,1158.0,+2,1.09.69,6.0,-,1300650.0,* 1,H/XB/TT,Rich City Syndicate,Lope de Vega,Dancescape,PPG,120.0,TURF - C Course,1200M,5,6,1,3,8,7,7,H,XB,TT,None,nan,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.35714285714285715,6.0,5.0,0.24822064056939228,0.24822064056939785,7.0
20190414.0,2.0,3.0,2.7,5.0,3.0,4/3/13/6/9/4,nan,ADONIS,A324,Z Purton,nan,1.0,L Ho,34,+4,1043.0,+10,1.09.71,5.0,-,169050.0,+ 1,H/PC,Johnson Chen,Exceed And Excel,Mythical Play,ISG,129.0,TURF - C Course,1200M,5,4,3,13,6,9,4,H,PC,None,None,nan,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,19.0,0.0,0.43781094527363185,0.18032786885245902,2.0
20190414.0,2.0,8.0,11.0,4.0,8.0,3/10/8/12/7/5,nan,STARLOT,V367,K C Leung,nan,9.0,P O'Sullivan,28,0,1170.0,-3,1.10.75,5.0,-,538200.0,+ 1,B,HK Football Club Horse Racing Syndicate,Star Witness,Pearl Of The Sea,PPG,123.0,TURF - C Course,1200M,5,3,10,8,12,7,5,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.4,17.0,2.0,0.23497267759562843,0.3105590062111801,8.0
20190414.0,2.0,10.0,6.9,3.0,10.0,3/4/6/4/6/2,nan,LUCKY STORM,B124,C Y Ho,nan,4.0,C S Shum,26,0,1132.0,+13,1.11.10,5.0,-,434700.0,+ 1,CP-/B2/TT,Adrian Pang Hau Shu Patrick Chow Lap Kwok Dr Lam Kai Cheong & Matthew Kwan Ming Kin,Red Arrow,Eurostorm,PPG,119.0,TURF - C Course,1200M,5,3,4,6,4,6,2,nan,nan,TT,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,0.0,1.8383748517200476,0.12650602409638553,0.28160919540229884,6.597271648873073
20190414.0,2.0,9.0,39.0,2.0,9.0,8/4/9/4/4/9,nan,AMBITIOUS SPEEDY,T063,H T Mo,nan,11.0,Y S Tsui,26,-2,1200.0,-5,1.10.27,7.0,-,276000.0,1,V,Gratifier Syndicate,Bon Hoffa,Rondalla,PPG,118.0,TURF - C Course,1200M,5,8,4,9,4,4,9,V,None,None,None,nan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.24822064056939647,7.406880189798339,1.8383748517200476,0.2689075630252101,0.21568627450980393,6.597271648873073
20190414.0,2.0,11.0,5.9,1.0,11.0,8/4/7/8/8/5,nan,LAUGH OUT LOUD,P297,M Chadwick,nan,2.0,K L Man,22,-5,1138.0,-5,1.09.34,9.0,-,458850.0,1,B2,Mr & Mrs Francis Lee Bing Kwong Yves Lee Kun Fun and Richard Lo Yuen Kin,Casino Prince,Zazie,PP,117.0,TURF - C Course,1200M,5,8,4,7,8,8,5,nan,None,None,None,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.2,1.0,1.0,0.20388349514563106,0.18556701030927836,6.0
20190417.0,6.0,4.0,18.0,12.0,4.0,5/7,nan,HASTA LUEGO,C009,J Moreira,nan,12.0,J Size,51,+2,1313.0,-1,nan,4.0,-,32200.0,* 1,H/TT,Colin John Jesse,I Am Invincible,Mariana Sunset,PPG,125.0,TURF - B Course,1200M,4,5,7,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,H,TT,None,None,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,16.0,1.8383748517200476,0.4896265560165975,0.3772455089820359,6.597271648873073
20190417.0,6.0,2.0,80.0,11.0,2.0,13/11/10/11/5/13,nan,STORM SOLDIER,B091,N Callan,nan,2.0,C W Chang,55,+4,1173.0,-6,1.10.96,6.0,-,0.0,* 1,CP/TT,Crystal Choi Ka Yee,Kyllachy,Gypsy Carnival,PP,129.0,TURF - B Course,1200M,4,13,11,10,11,5,13,CP,TT,None,None,nan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,4.0,1.8383748517200476,0.23076923076923078,0.16455696202531644,6.597271648873073
20190417.0,6.0,5.0,46.0,10.0,5.0,11/6,nan,WONDER EXPRESS,C224,C Schofield,nan,11.0,C S Shum,50,+2,1144.0,-30,nan,3.0,-,105800.0,1,B1/TT,Wonder Express Syndicate,Pierro,Choice Words,PPG,124.0,TURF - B Course,1200M,4,11,6,6.564623467600748,6.5360559234730395,6.447611710323523,6.440471353108529,nan,TT,None,None,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,7.406880189798339,1.8383748517200476,0.19148936170212766,0.28160919540229884,6.597271648873073
20190417.0,6.0,8.0,34.0,9.0,8.0,12/14/8/5/5/14,nan,COMPASSION STAR,A121,M L Yeung,nan,3.0,K L Man,46,+2,1064.0,+3,1.10.47,5.0,-,96600.0,+ 1,B,Friends of Po Leung Syndicate,Bullbars,Tricilo,PPG,118.0,TURF - B Course,1200M,4,12,14,8,5,5,14,B,None,None,None,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,2.0,0.0,0.17037037037037037,0.18556701030927836,1.5
20190417.0,6.0,12.0,40.0,8.0,12.0,4/2/1/5/4/10,nan,FLYING NOBLE,A267,H T Mo,nan,10.0,C H Yip,41,0,1159.0,-8,nan,5.0,-,721050.0,1,nan,Energetic Syndicate,Ekraar,Keeperinthemyst,PPG,112.0,TURF - B Course,1200M,4,4,2,1,5,4,10,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,1.0,1.0,0.2689075630252101,0.20476190476190476,4.0
20190417.0,6.0,1.0,2.4,7.0,1.0,1/8/1/3/8/12,nan,ORIENTAL ELITE,A282,Z Purton,nan,4.0,P O'Sullivan,59,0,1136.0,+5,1.09.65,5.0,-,579600.0,+ 1,nan,CEO Syndicate,Star Witness,Bail Out,PPG,133.0,TURF - B Course,1200M,4,1,8,1,3,8,12,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.24822064056939647,17.0,1.8383748517200476,0.43781094527363185,0.3105590062111801,6.597271648873073
